contentid,contenttypeid,serialnum,infoname,infotext,fldgubun,created_at,updated_at
2591838,12,5,한국어 안내서비스,,4,2025-09-19 17:02:21,2025-09-19 17:02:21
3351658,12,0,,,3,2025-09-19 17:02:22,2025-09-19 17:02:22
482112,12,0,입 장 료,무료,3,2025-09-19 17:02:23,2025-09-19 17:02:23
127376,12,0,등산로,,1,2025-09-19 17:02:23,2025-09-19 17:02:23
127376,12,1,관광코스안내,,2,2025-09-19 17:02:23,2025-09-19 17:02:23
127376,12,2,이용가능시설,운동시설 / 도서관 / 쉼터 / 야외무대 등,3,2025-09-19 17:02:23,2025-09-19 17:02:23
127376,12,3,화장실,있음,3,2025-09-19 17:02:23,2025-09-19 17:02:23
127376,12,4,입 장 료,무료,3,2025-09-19 17:02:23,2025-09-19 17:02:23
127376,12,5,한국어 안내서비스,,4,2025-09-19 17:02:23,2025-09-19 17:02:23
827494,12,0,관광코스안내,청계천문화관 -> 오간수교 (2.6km),2,2025-09-19 17:02:24,2025-09-19 17:02:24
827494,12,1,화장실,있음,3,2025-09-19 17:02:24,2025-09-19 17:02:24
2765510,12,0,등산로,,1,2025-09-19 17:02:24,2025-09-19 17:02:24
2765510,12,1,관광코스안내,,2,2025-09-19 17:02:24,2025-09-19 17:02:24
2765510,12,2,입 장 료,무료,3,2025-09-19 17:02:24,2025-09-19 17:02:24
2765510,12,3,한국어 안내서비스,,4,2025-09-19 17:02:24,2025-09-19 17:02:24
125452,12,0,입 장 료,무료,3,2025-09-19 17:02:24,2025-09-19 17:02:24
125452,12,1,화장실,있음,3,2025-09-19 17:02:24,2025-09-19 17:02:24
129507,12,0,화장실,있음,3,2025-09-19 17:02:25,2025-09-19 17:02:25
129507,12,1,입 장 료,무료,3,2025-09-19 17:02:25,2025-09-19 17:02:25
127269,12,0,입 장 료,무료,3,2025-09-19 17:02:25,2025-09-19 17:02:25
127269,12,1,화장실,있음,3,2025-09-19 17:02:25,2025-09-19 17:02:25
3081985,12,0,주차요금,"3시간 무료
",3,2025-09-19 17:02:26,2025-09-19 17:02:26
3081985,12,1,이용가능시설,"팔각정
",3,2025-09-19 17:02:26,2025-09-19 17:02:26
3081985,12,2,화장실,"있음(남녀 구분)
",3,2025-09-19 17:02:26,2025-09-19 17:02:26
1310950,12,0,입 장 료,무료 ,3,2025-09-19 17:02:26,2025-09-19 17:02:26
482126,12,0,화장실,있음,3,2025-09-19 17:02:26,2025-09-19 17:02:26
482153,12,0,입 장 료,무료 ,3,2025-09-19 17:02:27,2025-09-19 17:02:27
126533,12,0,입 장 료,무료,3,2025-09-19 17:02:27,2025-09-19 17:02:27
3056238,12,0,입 장 료,무료,3,2025-09-19 17:02:28,2025-09-19 17:02:28
3056238,12,1,화장실,있음,3,2025-09-19 17:02:28,2025-09-19 17:02:28
2762885,12,0,촬영장소,"<인현왕후의 남자>, <그 겨울, 바람이 분다>
",2,2025-09-19 17:02:28,2025-09-19 17:02:28
2762885,12,1,입 장 료,무료,3,2025-09-19 17:02:28,2025-09-19 17:02:28
2031668,12,0,입산통제 기간,"[봄·가을철 산불조심기간] <br />
(산불예방을 위해 한시적으로 등산로 구간통제)<br />
- 봄철 3월 2일~4월 30일 <br />
- 가을철 11월 1일~12월 15일<br />
- 국립공원 11월 15일~12월 15일 (경주, 태안해안 제외)<br />
※ 통제기간과 통제구간은 기상여건 등을 감안하여 산별로 일부 조정될 수 있으니 산행 시 사전 확인 ",1,2025-09-19 17:02:28,2025-09-19 17:02:28
2031668,12,1,입산통제 구간,"등산로 통제구간&nbsp;안내 <a title=""등산로 통제구간 검색"" href=""http://hiking.kworks.co.kr/sub_map/map_user01.aspx"" target=""_blank"">http://hiking.kworks.co.kr/sub_map/map_user01.aspx</a>",1,2025-09-19 17:02:28,2025-09-19 17:02:28
2031668,12,2,화장실,없음,3,2025-09-19 17:02:28,2025-09-19 17:02:28
2031668,12,3,입 장 료,무료,3,2025-09-19 17:02:28,2025-09-19 17:02:28
1395270,12,0,입 장 료,무료,3,2025-09-19 17:02:29,2025-09-19 17:02:29
3463600,12,0,촬영장소,"Le tournage de 'Le président est de niveau 9' (diffusé sur Wavve) / Tournage avec des médias majeurs tels que KBS, MBC, YTN, MBN, TV Chosun, SBS et Yonhap News TV. / Tournage pour la chaîne YouTube 'NoFilter TV de Kim Na-young'/ Tournage pour 'Les oreilles du président, un âne' sur KBS.",2,2025-09-19 17:02:29,2025-09-19 17:02:29
3463600,12,1,이용가능시설,양조장 / 주막 / 마당,3,2025-09-19 17:02:29,2025-09-19 17:02:29
3463600,12,2,입 장 료,"양조장 투어 : 80,000원 / 150,000원",3,2025-09-19 17:02:29,2025-09-19 17:02:29
1364975,12,0,화장실,있음,3,2025-09-19 17:02:29,2025-09-19 17:02:29
1114969,12,0,입 장 료,무료,3,2025-09-19 17:02:31,2025-09-19 17:02:31
2759626,12,0,촬영장소,K-Pop ‘강남스타일’ 촬영지,2,2025-09-19 17:02:32,2025-09-19 17:02:32
2759626,12,1,주차요금,"- 승용차 15분당 1,500원<br>
- 화물차(2.5t 이상) 15분당 3,000원<br>
- 대형버스 이용불가<br>
※ 자세한 사항은 홈페이지 참조 요망",3,2025-09-19 17:02:32,2025-09-19 17:02:32
2759626,12,2,입 장 료,무료,3,2025-09-19 17:02:32,2025-09-19 17:02:32
2852296,12,0,,,1,2025-09-19 17:02:32,2025-09-19 17:02:32
2852296,12,1,,,2,2025-09-19 17:02:32,2025-09-19 17:02:32
2852296,12,2,입 장 료,무료,3,2025-09-19 17:02:32,2025-09-19 17:02:32
2852296,12,3,,,4,2025-09-19 17:02:32,2025-09-19 17:02:32
2451912,12,0,화장실,있음,3,2025-09-19 17:02:32,2025-09-19 17:02:32
2451912,12,1,입 장 료,"[평일]<br>
- 대인 4,000원<br>
- 소인 10,000원<br>
[주말]<br>
- 대인 4,000원<br>
- 소인 12,000원",3,2025-09-19 17:02:32,2025-09-19 17:02:32
2782132,12,0,예약안내,,3,2025-09-19 17:02:33,2025-09-19 17:02:33
992130,12,0,입 장 료,"[아동]<br>
- 52,000원 (5시간권)<br> 
- 42,000원 (오후권)<br>
[성인]<br>
- 20,000원 (5시간권)<br>
- 17,000원 (오후권)<br>
※ 이용요금은 변동될 수 있으므로 홈페이지 참고 ",3,2025-09-19 17:02:33,2025-09-19 17:02:33
992130,12,1,화장실,있음 ,3,2025-09-19 17:02:33,2025-09-19 17:02:33
3540938,12,0,화장실,있음 ,3,2025-09-19 17:02:34,2025-09-19 17:02:34
3540938,12,1,입 장 료,"[평일]<br>
- 종일권 25,000원<br>
- 4시 이후 종일권 22,000원<br>
[주말, 공휴일]<br>
- 종일권 29,000원<br>
- 4시 30분 이후 종일권 25,000원<br>
※ 보호자 8,000원<br>
※ 자세한 사항은 네이버플레이스 참고 
",3,2025-09-19 17:02:34,2025-09-19 17:02:34
3540938,12,2,이용가능시설,카트존 / 드롭슬라이드 / 에어바운스 / 벌집 / 폼핏존 등 ,3,2025-09-19 17:02:34,2025-09-19 17:02:34
753850,12,0,화장실,있음,3,2025-09-19 17:02:35,2025-09-19 17:02:35
753850,12,1,이용가능시설,"오토가상체험관, 오토부스, 보행교육장, 주행교육장
",3,2025-09-19 17:02:35,2025-09-19 17:02:35
753850,12,2,입 장 료,무료,3,2025-09-19 17:02:35,2025-09-19 17:02:35
753850,12,3,주차요금,매 5분당 : 승용차 150원 / 중형차 300원 / 대형차 450원,3,2025-09-19 17:02:35,2025-09-19 17:02:35
753850,12,4,내국인 예약안내,온라인 사전예약제,4,2025-09-19 17:02:35,2025-09-19 17:02:35
3082465,12,0,대관안내,"[대관문의]<br>
- 전화 문의 : 02-336-8553(09:00~19:00)<br>
- 이메일 : ujeongguk@gmail.com(이메일로 기획내용 제출)",3,2025-09-19 17:02:35,2025-09-19 17:02:35
129534,12,0,입 장 료,무료,3,2025-09-19 17:02:35,2025-09-19 17:02:35
129534,12,1,화장실,있음,3,2025-09-19 17:02:35,2025-09-19 17:02:35
1605933,12,0,화장실,있음,3,2025-09-19 17:02:36,2025-09-19 17:02:36
3457334,12,0,,,1,2025-09-19 17:02:36,2025-09-19 17:02:36
3457334,12,1,,,2,2025-09-19 17:02:36,2025-09-19 17:02:36
3457334,12,2,입 장 료,"성인 1000원(만 25세~만64세), 지역주민 50% 할인, 어린이&청소년&만65세이상&장애인,임산부,다자녀부모,국가유공자,한복착용자, 효행우수자,기초생활수급자, 차상위계층 무료",3,2025-09-19 17:02:36,2025-09-19 17:02:36
3457334,12,3,,,4,2025-09-19 17:02:36,2025-09-19 17:02:36
1114020,12,0,화장실,있음,3,2025-09-19 17:02:36,2025-09-19 17:02:36
1114020,12,1,입 장 료,무료,3,2025-09-19 17:02:36,2025-09-19 17:02:36
1114020,12,2,이용가능시설,서울광장 / 파리광장 / 한불마당 / 야외무대광장 /야외예식장(한불 수교 100주년 기념공원) 등,3,2025-09-19 17:02:36,2025-09-19 17:02:36
2606150,12,0,등산로,,1,2025-09-19 17:02:37,2025-09-19 17:02:37
2606150,12,1,상점정보,수영복 판매 매장,2,2025-09-19 17:02:37,2025-09-19 17:02:37
2606150,12,2,관광코스안내,워터킹덤 - 사우나 - 찜질방 - 메가박스 - 호텔,2,2025-09-19 17:02:37,2025-09-19 17:02:37
2606150,12,3,화장실,있음,3,2025-09-19 17:02:37,2025-09-19 17:02:37
2606150,12,4,주차요금,"- 워터파크 이용 시 13시간 무료 / 이후 10분당 500원<br>
- 찜질방, 사우나 이용 시 7시간 무료 / 이후 10분당 500원",3,2025-09-19 17:02:37,2025-09-19 17:02:37
2606150,12,5,입 장 료,"[워터파크]<br>
- 비수기 55,000원<br>
- 미들시즌 58,000원<br>
- 하이시즌 65,000원<br>
- 골드시즌 73,000원<br>
※ 무료 : 13개월 미만 (증빙서류 제출 필수)<br>
[찜질스파]<br>
- 평일 (대인) 18,000원 / (소인) 15,000원<br>
- 주말 (대인) 20,000원 / (소인) 17,000원<br>
[사우나]<br>
- 평일 (대인) 15,000원 / (소인) 14,000원 / (13개월 미만) 5,000원<br>
- 주말 (대인) 16,000원 / (소인) 15,0000원 / (13개월 미만) 5,000원",3,2025-09-19 17:02:37,2025-09-19 17:02:37
2606150,12,6,내국인 예약안내,,4,2025-09-19 17:02:37,2025-09-19 17:02:37
3359034,12,0,,,3,2025-09-19 17:02:37,2025-09-19 17:02:37
2605926,12,0,화장실,있음,3,2025-09-19 17:02:38,2025-09-19 17:02:38
2759900,12,0,입 장 료,무료 ,3,2025-09-19 17:02:39,2025-09-19 17:02:39
2675098,12,0,이용가능시설,주제정원 / KB숲교육센터 / 안내센터 / 카페 / 북카페 / 항동푸른도서관,3,2025-09-19 17:02:39,2025-09-19 17:02:39
2675098,12,1,화장실,있음(남/녀 구분),3,2025-09-19 17:02:39,2025-09-19 17:02:39
2675098,12,2,입 장 료,무료,3,2025-09-19 17:02:39,2025-09-19 17:02:39
3112160,12,0,입 장 료,없음,3,2025-09-19 17:02:39,2025-09-19 17:02:39
3081993,12,0,시설이용료,"- 평일 1인 10,000원<br>
- 주말 2인 39,000원",3,2025-09-19 17:02:40,2025-09-19 17:02:40
3081993,12,1,이용가능시설,도시농장 / 캠핑존 / 모래놀이터,3,2025-09-19 17:02:40,2025-09-19 17:02:40
3081993,12,2,내국인 예약안내,"네이버 예약으로 예약 접수, 100% 예약제",4,2025-09-19 17:02:40,2025-09-19 17:02:40
2745583,12,0,대관안내,,3,2025-09-19 17:02:40,2025-09-19 17:02:40
3080583,12,0,시설이용료,"- 수제도장만들기 60,000원<br>
- 한글족자만들기 60,000원<br>
- 한글이름 쓰고 티셔츠에 프린팅 체험 55,000원",3,2025-09-19 17:02:40,2025-09-19 17:02:40
2783558,12,0,입 장 료,무료,3,2025-09-19 17:02:40,2025-09-19 17:02:40
3006943,12,0,화장실,있음,3,2025-09-19 17:02:41,2025-09-19 17:02:41
2654607,12,0,주차요금,"[승용차] 5분당 150원 (축구경기 및 행사 시 5,000원)<br>
[중형차(미니버스)] 5분당 300원 (축구경기 및 행사 시 10,000원)<br>
[대형차] 5분당 450원 (축구경기 및 행사 시 15,000원)<br>
※ 주차장 문의 : 02-304-6678",3,2025-09-19 17:02:41,2025-09-19 17:02:41
2654607,12,1,입 장 료,무료,3,2025-09-19 17:02:41,2025-09-19 17:02:41
2720179,12,0,등산로,,1,2025-09-19 17:02:41,2025-09-19 17:02:41
2720179,12,1,관광코스안내,,2,2025-09-19 17:02:41,2025-09-19 17:02:41
2720179,12,2,입 장 료,무료,3,2025-09-19 17:02:41,2025-09-19 17:02:41
2720179,12,3,주차요금,"- 승용차 5분당 150원 (축구경기 및 행사 시 5,000원)<br>
- 중형차(미니버스) 5분당 300원 (축구경기 및 행사 시 10,000원)<br>
- 대형차 5분당 450원 (축구경기 및 행사 시 15,000원)<br>
※ 주차장 문의 : 02-304-6678",3,2025-09-19 17:02:41,2025-09-19 17:02:41
2720179,12,4,한국어 안내서비스,,4,2025-09-19 17:02:41,2025-09-19 17:02:41
3413162,12,0,시설이용료,"평일 : 21,000원<br>
주말 : 26,000원",3,2025-09-19 17:02:41,2025-09-19 17:02:41
3525664,12,0,화장실,있음,3,2025-09-19 17:02:42,2025-09-19 17:02:42
3525664,12,1,시설이용료,"- 야외 수영장 및 스파 1일 사용권 : 100,000원<br>
- 소셜사우나&콜드플런지 : 50,000원",3,2025-09-19 17:02:42,2025-09-19 17:02:42
3525664,12,2,이용가능시설,스파 / 실내 및 실외 수영장 / 스크린 골프연습장 / 카페 / 레스토랑 등,3,2025-09-19 17:02:42,2025-09-19 17:02:42
2754735,12,0,화장실,있음,3,2025-09-19 17:02:42,2025-09-19 17:02:42
2754735,12,1,입 장 료,무료,3,2025-09-19 17:02:42,2025-09-19 17:02:42
1836261,12,0,입 장 료,무료 ,3,2025-09-19 17:02:43,2025-09-19 17:02:43
2452918,12,0,입 장 료,무료,3,2025-09-19 17:02:44,2025-09-19 17:02:44
2452918,12,1,화장실,있음(남녀 분리),3,2025-09-19 17:02:44,2025-09-19 17:02:44
2452918,12,2,주차요금,2시간 무료(2시간 초과 시 10분당 500원),3,2025-09-19 17:02:44,2025-09-19 17:02:44
2452918,12,3,이용가능시설,"[상설 전시실]<br>
- 한국영화를 보다<br>
- 초기영화로의 초대<br>
[기획 전시실]<br>
- 해마다 상이",3,2025-09-19 17:02:44,2025-09-19 17:02:44
1836287,12,0,화장실,있음(남녀 구분),3,2025-09-19 17:02:44,2025-09-19 17:02:44
3013117,12,0,화장실,있음,3,2025-09-19 17:02:44,2025-09-19 17:02:44
2589657,12,0,주차요금,"무료
",3,2025-09-19 17:02:45,2025-09-19 17:02:45
2589657,12,1,화장실,"있음
",3,2025-09-19 17:02:45,2025-09-19 17:02:45
2589657,12,2,시설이용료,"- 얼굴관리 130,000원~<br>
- 몸관리 150,000원~<br>
- 산전·산후 관리 150,000원~",3,2025-09-19 17:02:45,2025-09-19 17:02:45
2754738,12,0,입 장 료,무료,3,2025-09-19 17:02:45,2025-09-19 17:02:45
2754738,12,1,화장실,있음,3,2025-09-19 17:02:45,2025-09-19 17:02:45
2758809,12,0,입 장 료,"무료 
",3,2025-09-19 17:02:45,2025-09-19 17:02:45
1836300,12,0,입 장 료,무료,3,2025-09-19 17:02:45,2025-09-19 17:02:45
2761544,12,0,촬영장소,"드라마 <내 이름은 김삼순>, <동백꽃 필 무렵> <이태원 클라쓰><br>
광고 소니카메라(소지섭 편)",2,2025-09-19 17:02:46,2025-09-19 17:02:46
2761544,12,1,이용가능시설,카페 / 식당 등,3,2025-09-19 17:02:46,2025-09-19 17:02:46
2761544,12,2,주차요금,5분당 130원,3,2025-09-19 17:02:46,2025-09-19 17:02:46
1837036,12,0,입 장 료,무료,3,2025-09-19 17:02:46,2025-09-19 17:02:46
1606001,12,0,입 장 료,무료,3,2025-09-19 17:02:46,2025-09-19 17:02:46
1606001,12,1,화장실,없음,3,2025-09-19 17:02:46,2025-09-19 17:02:46
2946112,12,0,시설이용료,※ 용량 별로 상이하므로 자세한 사항은 전화 문의,3,2025-09-19 17:02:47,2025-09-19 17:02:47
3403976,12,0,,,1,2025-09-19 17:02:47,2025-09-19 17:02:47
3403976,12,1,,,2,2025-09-19 17:02:47,2025-09-19 17:02:47
3403976,12,2,입 장 료,"무료		
",3,2025-09-19 17:02:47,2025-09-19 17:02:47
3403976,12,3,,,4,2025-09-19 17:02:47,2025-09-19 17:02:47
126824,12,0,입 장 료,무료,3,2025-09-19 17:02:48,2025-09-19 17:02:48
126824,12,1,화장실,있음,3,2025-09-19 17:02:48,2025-09-19 17:02:48
827642,12,0,주차요금,무료 ,3,2025-09-19 17:02:48,2025-09-19 17:02:48
827642,12,1,입 장 료,"- 개인 1,000원<br>
- 단체(10인 이상) 800원",3,2025-09-19 17:02:48,2025-09-19 17:02:48
827642,12,2,화장실,있음,3,2025-09-19 17:02:48,2025-09-19 17:02:48
2763818,12,0,입 장 료,"13,000원
",3,2025-09-19 17:02:48,2025-09-19 17:02:48
1605927,12,0,입 장 료,무료,3,2025-09-19 17:02:48,2025-09-19 17:02:48
1837037,12,0,입 장 료,무료,3,2025-09-19 17:02:49,2025-09-19 17:02:49
486625,12,0,등산로,,1,2025-09-19 17:02:49,2025-09-19 17:02:49
486625,12,1,관광코스안내,,2,2025-09-19 17:02:49,2025-09-19 17:02:49
486625,12,2,화장실,있음,3,2025-09-19 17:02:49,2025-09-19 17:02:49
486625,12,3,입 장 료,무료,3,2025-09-19 17:02:49,2025-09-19 17:02:49
486625,12,4,한국어 안내서비스,,4,2025-09-19 17:02:49,2025-09-19 17:02:49
1837041,12,0,입 장 료,무료,3,2025-09-19 17:02:49,2025-09-19 17:02:49
1116022,12,0,입 장 료,무료,3,2025-09-19 17:02:49,2025-09-19 17:02:49
486685,12,0,화장실,있음,3,2025-09-19 17:02:49,2025-09-19 17:02:49
486685,12,1,입 장 료,무료,3,2025-09-19 17:02:49,2025-09-19 17:02:49
2969267,12,0,입 장 료,무료,3,2025-09-19 17:02:50,2025-09-19 17:02:50
2500145,12,0,입 장 료,무료,3,2025-09-19 17:02:50,2025-09-19 17:02:50
3082405,12,0,화장실,있음,3,2025-09-19 17:02:50,2025-09-19 17:02:50
126500,12,0,관광코스안내,"[천년의 숲길]<br>
- 코스 : 정문 → 밀레니엄 동산 (650m)<br>
- 소요시간 : 15분 소요<br>
- 난이도 : 중하<br>
<br>
[황후의 길]<br>
- 코스 : 밀레니엄 동산 → 홍릉터 (500m)<br>
- 소요시간 : 10분 소요<br>
- 난이도 : 중<br>
<br>
[숲속여행길]<br>
- 코스 : 홍릉터 → 본관 (700m)<br>
- 소요시간 : 20분 소요<br>
- 난이도 : 중상<br>
<br>
[천장마루길]<br>
- 코스 : 산림환경보전연구부 → 조경수원 (900m)<br>
- 소요시간 : 30분 소요<br>
- 난이도 : 중<br>
<br>
[문배나무길]<br>
- 코스 : 정문 → 약초원쉼터 (600m)<br>
- 소요시간 : 30분 소요<br>
- 난이도 : 중하",2,2025-09-19 17:02:51,2025-09-19 17:02:51
126500,12,1,화장실,있음,3,2025-09-19 17:02:51,2025-09-19 17:02:51
126500,12,2,입 장 료,무료,3,2025-09-19 17:02:51,2025-09-19 17:02:51
3076217,12,0,화장실,있음(남녀구분),3,2025-09-19 17:02:51,2025-09-19 17:02:51
2783698,12,0,주차요금,5분당 500원,3,2025-09-19 17:02:52,2025-09-19 17:02:52
129506,12,0,입 장 료,무료,3,2025-09-19 17:02:52,2025-09-19 17:02:52
945987,12,0,등산로,,1,2025-09-19 17:02:53,2025-09-19 17:02:53
945987,12,1,관광코스안내,,2,2025-09-19 17:02:53,2025-09-19 17:02:53
945987,12,2,입 장 료,무료,3,2025-09-19 17:02:53,2025-09-19 17:02:53
945987,12,3,화장실,있음,3,2025-09-19 17:02:53,2025-09-19 17:02:53
945987,12,4,한국어 안내서비스,,4,2025-09-19 17:02:53,2025-09-19 17:02:53
126507,12,0,이용가능시설,대웅전 / 대적광전 / 미륵석불전 / 명부전 / 천불오백성전 / 보화루 / 삼성각 / 국제선원 / 조인정사 / 종무소,3,2025-09-19 17:02:53,2025-09-19 17:02:53
126507,12,1,화장실,있음(남녀 구분),3,2025-09-19 17:02:53,2025-09-19 17:02:53
126507,12,2,한국어 안내서비스,가능,4,2025-09-19 17:02:53,2025-09-19 17:02:53
2654601,12,0,입 장 료,무료,3,2025-09-19 17:02:53,2025-09-19 17:02:53
250299,12,0,입 장 료,무료 ,3,2025-09-19 17:02:53,2025-09-19 17:02:53
2755447,12,0,입 장 료,무료,3,2025-09-19 17:02:54,2025-09-19 17:02:54
2755447,12,1,화장실,"있음
",3,2025-09-19 17:02:54,2025-09-19 17:02:54
2755447,12,2,이용가능시설,"족구장 / 배드민턴장 / 테니스장		
",3,2025-09-19 17:02:54,2025-09-19 17:02:54
1604450,12,0,주차요금,"기본 30분 1,800원",3,2025-09-19 17:02:54,2025-09-19 17:02:54
1604450,12,1,시설이용료,"[활쏘기 체험]<br>
- 1인(10발) 4,000원<br>
- 추가 10발 2,000원",3,2025-09-19 17:02:54,2025-09-19 17:02:54
1604450,12,2,화장실,있음,3,2025-09-19 17:02:54,2025-09-19 17:02:54
1604450,12,3,입 장 료,무료,3,2025-09-19 17:02:54,2025-09-19 17:02:54
753986,12,0,입 장 료,무료,3,2025-09-19 17:02:54,2025-09-19 17:02:54
126914,12,0,입 장 료,무료 ,3,2025-09-19 17:02:55,2025-09-19 17:02:55
736737,12,0,입 장 료,무료 ,3,2025-09-19 17:02:55,2025-09-19 17:02:55
2767753,12,0,입 장 료,"[월요일~목요일]<br>
- 아침대관 45,000원<br>
- 점심대관 65,000원<br>
- 저녁대관 75,000원<br>
[금요일~일요일]<br>
- 아침대관 58,000원<br>
- 점심대관 78,000원<br>
- 저녁대관 88,000원<br>
※ 해당 요금은 2인 기준임<br>
※ 이용요금은 변동될 수 있으므로 자세한 사항은 전화 문의",3,2025-09-19 17:02:55,2025-09-19 17:02:55
2767753,12,1,내국인 예약안내,"
",4,2025-09-19 17:02:55,2025-09-19 17:02:55
3060941,12,0,입 장 료,무료,3,2025-09-19 17:02:55,2025-09-19 17:02:55
2932122,12,0,시설이용료,"월-목 : 69,000원<br>
금-일 : 76,000원",3,2025-09-19 17:02:55,2025-09-19 17:02:55
1605966,12,0,화장실,있음,3,2025-09-19 17:02:56,2025-09-19 17:02:56
126514,12,0,화장실,없음,3,2025-09-19 17:02:56,2025-09-19 17:02:56
126514,12,1,한국어 안내서비스,불가,4,2025-09-19 17:02:56,2025-09-19 17:02:56
3056442,12,0,주차요금,"10분 : 800원 / 1시간 : 4,800원<br>
주차장 신용카드 사용 가능",3,2025-09-19 17:02:56,2025-09-19 17:02:56
3056442,12,1,입 장 료,무료,3,2025-09-19 17:02:56,2025-09-19 17:02:56
126506,12,0,등산로,,1,2025-09-19 17:02:57,2025-09-19 17:02:57
126506,12,1,관광코스안내,,2,2025-09-19 17:02:57,2025-09-19 17:02:57
126506,12,2,화장실,있음,3,2025-09-19 17:02:57,2025-09-19 17:02:57
126506,12,3,입 장 료,무료,3,2025-09-19 17:02:57,2025-09-19 17:02:57
126506,12,4,외국어 안내서비스,,4,2025-09-19 17:02:57,2025-09-19 17:02:57
2611482,12,0,등산로,,1,2025-09-19 17:02:57,2025-09-19 17:02:57
